p1,p2,label_x,label_y,cat
http://purl.obolibrary.org/obo/HP_0001744,http://purl.obolibrary.org/obo/MP_0000691,Splenomegaly (HPO),enlarged spleen (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0006270,http://purl.obolibrary.org/obo/MP_0000694,Hypoplastic spleen (HPO),spleen hypoplasia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0010516,http://purl.obolibrary.org/obo/MP_0000708,Thymus hyperplasia (HPO),thymus hyperplasia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0009004,http://purl.obolibrary.org/obo/MP_0000734,Hypoplasia of the musculature (HPO),muscle hypoplasia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001324,http://purl.obolibrary.org/obo/MP_0000747,Muscle weakness (HPO),muscle weakness (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003323,http://purl.obolibrary.org/obo/MP_0000748,Progressive muscle weakness (HPO),progressive muscle weakness (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003198,http://purl.obolibrary.org/obo/MP_0000751,Myopathy (HPO),myopathy (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004299,http://purl.obolibrary.org/obo/MP_0000757,Hernia of the abdominal wall (HPO),herniated abdominal wall (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0007082,http://purl.obolibrary.org/obo/MP_0000827,Dilated third ventricle (HPO),dilated third ventricle (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002198,http://purl.obolibrary.org/obo/MP_0000829,Dilated fourth ventricle (HPO),dilated fourth ventricle (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0012286,http://purl.obolibrary.org/obo/MP_0000837,Abnormal hypothalamus morphology (HPO),abnormal hypothalamus morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001321,http://purl.obolibrary.org/obo/MP_0000851,Cerebellar hypoplasia (HPO),cerebellum hypoplasia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000648,http://purl.obolibrary.org/obo/MP_0001059,Optic atrophy (HPO),optic nerve atrophy (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000013,http://purl.obolibrary.org/obo/MP_0001121,Hypoplasia of the uterus (HPO),uterus hypoplasia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0031065,http://purl.obolibrary.org/obo/MP_0001126,Abnormal ovarian morphology (HPO),abnormal ovary morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000148,http://purl.obolibrary.org/obo/MP_0001144,Vaginal atresia (HPO),vagina atresia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0008734,http://purl.obolibrary.org/obo/MP_0001147,Decreased testicular size (HPO),small testis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002089,http://purl.obolibrary.org/obo/MP_0001178,Pulmonary hypoplasia (HPO),pulmonary hypoplasia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0200098,http://purl.obolibrary.org/obo/MP_0001189,Absent skin pigmentation (HPO),absent skin pigmentation (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003765,http://purl.obolibrary.org/obo/MP_0001193,Psoriasiform dermatitis (HPO),psoriasis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0007543,http://purl.obolibrary.org/obo/MP_0001242,Epidermal hyperkeratosis (HPO),hyperkeratosis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000098,http://purl.obolibrary.org/obo/MP_0001254,Tall stature (HPO),increased body height (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004322,http://purl.obolibrary.org/obo/MP_0001255,Short stature (HPO),decreased body height (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004324,http://purl.obolibrary.org/obo/MP_0001260,Increased body weight (HPO),increased body weight (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001513,http://purl.obolibrary.org/obo/MP_0001261,Obesity (HPO),obese (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004325,http://purl.obolibrary.org/obo/MP_0001262,Decreased body weight (HPO),decreased body weight (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001824,http://purl.obolibrary.org/obo/MP_0001263,Weight loss (HPO),weight loss (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003270,http://purl.obolibrary.org/obo/MP_0001270,Abdominal distention (HPO),distended abdomen (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000316,http://purl.obolibrary.org/obo/MP_0001300,Hypertelorism (HPO),ocular hypertelorism (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000518,http://purl.obolibrary.org/obo/MP_0001304,Cataract (HPO),cataract (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/MP_0001310,Abnormal conjunctiva morphology (HPO),abnormal conjunctiva morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000481,http://purl.obolibrary.org/obo/MP_0001312,Abnormal cornea morphology (HPO),abnormal cornea morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000559,http://purl.obolibrary.org/obo/MP_0001316,Corneal scarring (HPO),corneal scarring (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000615,http://purl.obolibrary.org/obo/MP_0001317,Abnormal pupil morphology (HPO),abnormal pupil morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0011482,http://purl.obolibrary.org/obo/MP_0001346,Abnormal lacrimal gland morphology (HPO),abnormal lacrimal gland morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002591,http://purl.obolibrary.org/obo/MP_0001433,Polyphagia (HPO),polyphagia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0011025,http://purl.obolibrary.org/obo/MP_0001544,Abnormal cardiovascular system physiology (HPO),abnormal cardiovascular system physiology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003077,http://purl.obolibrary.org/obo/MP_0001548,Hyperlipidemia (HPO),hyperlipidemia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003074,http://purl.obolibrary.org/obo/MP_0001559,Hyperglycemia (HPO),hyperglycemia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002905,http://purl.obolibrary.org/obo/MP_0001566,Hyperphosphatemia (HPO),increased circulating phosphate level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0011029,http://purl.obolibrary.org/obo/MP_0001634,Internal hemorrhage (HPO),internal hemorrhage (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0032362,http://purl.obolibrary.org/obo/MP_0001745,Increased circulating corticosterone level (HPO),increased circulating corticosterone level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0011969,http://purl.obolibrary.org/obo/MP_0001751,Elevated circulating luteinizing hormone level (HPO),increased circulating luteinizing hormone level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003076,http://purl.obolibrary.org/obo/MP_0001759,Glycosuria (HPO),increased urine glucose level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000103,http://purl.obolibrary.org/obo/MP_0001762,Polyuria (HPO),polyuria (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000969,http://purl.obolibrary.org/obo/MP_0001785,Edema (HPO),edema (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0100539,http://purl.obolibrary.org/obo/MP_0001788,Periorbital edema (HPO),periorbital edema (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004315,http://purl.obolibrary.org/obo/MP_0001805,Decreased circulating IgG level (HPO),decreased IgG level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002850,http://purl.obolibrary.org/obo/MP_0001806,Decreased circulating total IgM (HPO),decreased IgM level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000778,http://purl.obolibrary.org/obo/MP_0001823,Hypoplasia of the thymus (HPO),thymus hypoplasia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0012649,http://purl.obolibrary.org/obo/MP_0001846,Increased inflammatory response (HPO),increased inflammatory response (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002633,http://purl.obolibrary.org/obo/MP_0001864,Vasculitis (HPO),vasculitis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0012648,http://purl.obolibrary.org/obo/MP_0001876,Decreased inflammatory response (HPO),decreased inflammatory response (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0100766,http://purl.obolibrary.org/obo/MP_0001879,Abnormal lymphatic vessel morphology (HPO),abnormal lymphatic vessel morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002170,http://purl.obolibrary.org/obo/MP_0001915,Intracranial hemorrhage (HPO),intracranial hemorrhage (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000789,http://purl.obolibrary.org/obo/MP_0001924,Infertility (HPO),infertility (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003251,http://purl.obolibrary.org/obo/MP_0001925,Male infertility (HPO),male infertility (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0008222,http://purl.obolibrary.org/obo/MP_0001926,Female infertility (HPO),female infertility (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002104,http://purl.obolibrary.org/obo/MP_0001957,Apnea (HPO),apnea (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002097,http://purl.obolibrary.org/obo/MP_0001958,Emphysema (HPO),emphysema (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000365,http://purl.obolibrary.org/obo/MP_0001967,Hearing impairment (HPO),deafness (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000618,http://purl.obolibrary.org/obo/MP_0002001,Blindness (HPO),blindness (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000842,http://purl.obolibrary.org/obo/MP_0002079,Hyperinsulinemia (HPO),increased circulating insulin level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0012372,http://purl.obolibrary.org/obo/MP_0002092,Abnormal eye morphology (HPO),abnormal eye morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0011804,http://purl.obolibrary.org/obo/MP_0002106,Abnormal muscle physiology (HPO),abnormal muscle physiology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0012211,http://purl.obolibrary.org/obo/MP_0002136,Abnormal renal physiology (HPO),abnormal kidney physiology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0012243,http://purl.obolibrary.org/obo/MP_0002160,Abnormal reproductive system morphology (HPO),abnormal reproductive system morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001789,http://purl.obolibrary.org/obo/MP_0002192,Hydrops fetalis (HPO),hydrops fetalis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001274,http://purl.obolibrary.org/obo/MP_0002196,Agenesis of corpus callosum (HPO),absent corpus callosum (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0012862,http://purl.obolibrary.org/obo/MP_0002208,Abnormal germ cell morphology (HPO),abnormal germ cell morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0005105,http://purl.obolibrary.org/obo/MP_0002233,Abnormal nasal morphology (HPO),abnormal nose morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_3000038,http://purl.obolibrary.org/obo/MP_0002258,Abnormal cricoid cartilage morphology (HPO),abnormal cricoid cartilage morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002883,http://purl.obolibrary.org/obo/MP_0002320,Hyperventilation (HPO),hyperventilation (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002791,http://purl.obolibrary.org/obo/MP_0002321,Hypoventilation (HPO),hypoventilation (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004313,http://purl.obolibrary.org/obo/MP_0002460,Decreased antibody level in blood (HPO),decreased immunoglobulin level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0010702,http://purl.obolibrary.org/obo/MP_0002461,Increased antibody level in blood (HPO),increased immunoglobulin level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0010701,http://purl.obolibrary.org/obo/MP_0002490,Abnormal immunoglobulin level (HPO),abnormal immunoglobulin level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003237,http://purl.obolibrary.org/obo/MP_0002493,Increased circulating IgG level (HPO),increased IgG level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0410246,http://purl.obolibrary.org/obo/MP_0002496,Increased circulating IgD level (HPO),increased IgD level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0011876,http://purl.obolibrary.org/obo/MP_0002586,Abnormal platelet volume (HPO),abnormal platelet volume (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0011877,http://purl.obolibrary.org/obo/MP_0002599,Increased mean platelet volume (HPO),increased mean platelet volume (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0031807,http://purl.obolibrary.org/obo/MP_0002606,Increased basophil count (HPO),increased basophil cell number (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0031808,http://purl.obolibrary.org/obo/MP_0002607,Decreased basophil count (HPO),decreased basophil cell number (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001923,http://purl.obolibrary.org/obo/MP_0002640,Reticulocytosis (HPO),reticulocytosis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004823,http://purl.obolibrary.org/obo/MP_0002641,Anisopoikilocytosis (HPO),anisopoikilocytosis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004447,http://purl.obolibrary.org/obo/MP_0002643,Poikilocytosis (HPO),poikilocytosis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0032363,http://purl.obolibrary.org/obo/MP_0002665,Decreased circulating corticosterone level (HPO),decreased circulating corticosterone level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000859,http://purl.obolibrary.org/obo/MP_0002666,Hyperaldosteronism (HPO),increased circulating aldosterone level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004319,http://purl.obolibrary.org/obo/MP_0002667,Decreased circulating aldosterone level (HPO),decreased circulating aldosterone level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0040216,http://purl.obolibrary.org/obo/MP_0002727,Hypoinsulinemia (HPO),decreased circulating insulin level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001961,http://purl.obolibrary.org/obo/MP_0002740,Hypoplastic heart (HPO),heart hypoplasia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0012331,http://purl.obolibrary.org/obo/MP_0002751,Abnormal autonomic nervous system morphology (HPO),abnormal autonomic nervous system morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0030344,http://purl.obolibrary.org/obo/MP_0002773,Decreased circulating luteinizing hormone level (HPO),decreased circulating luteinizing hormone level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0010458,http://purl.obolibrary.org/obo/MP_0002788,Female pseudohermaphroditism (HPO),female pseudohermaphroditism (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000037,http://purl.obolibrary.org/obo/MP_0002789,Male pseudohermaphroditism (HPO),male pseudohermaphroditism (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004444,http://purl.obolibrary.org/obo/MP_0002812,Spherocytosis (HPO),spherocytosis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002208,http://purl.obolibrary.org/obo/MP_0002832,Coarse hair (HPO),coarse hair (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001901,http://purl.obolibrary.org/obo/MP_0002872,Polycythemia (HPO),polycythemia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/MP_0002876,Abnormality of thyroid physiology (HPO),abnormal thyroid gland physiology (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003150,http://purl.obolibrary.org/obo/MP_0002931,Glutaric aciduria (HPO),glutaricadicuria (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001386,http://purl.obolibrary.org/obo/MP_0002936,Joint swelling (HPO),joint swelling (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002410,http://purl.obolibrary.org/obo/MP_0002958,Aqueductal stenosis (HPO),cerebral aqueductal stenosis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003127,http://purl.obolibrary.org/obo/MP_0002986,Hypocalciuria (HPO),decreased urine calcium level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001369,http://purl.obolibrary.org/obo/MP_0002993,Arthritis (HPO),arthritis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0011423,http://purl.obolibrary.org/obo/MP_0003019,Hyperchloremia (HPO),increased circulating chloride level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003113,http://purl.obolibrary.org/obo/MP_0003020,Hypochloremia (HPO),decreased circulating chloride level (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0005145,http://purl.obolibrary.org/obo/MP_0003024,Coronary artery stenosis (HPO),coronary artery stenosis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001941,http://purl.obolibrary.org/obo/MP_0003031,Acidosis (HPO),acidosis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000592,http://purl.obolibrary.org/obo/MP_0003102,Blue sclerae (HPO),sclera thinning (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003097,http://purl.obolibrary.org/obo/MP_0003109,Short femur (HPO),short femur (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002023,http://purl.obolibrary.org/obo/MP_0003130,Anal atresia (HPO),anal atresia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001643,http://purl.obolibrary.org/obo/MP_0003139,Patent ductus arteriosus (HPO),patent ductus arteriosus (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0011375,http://purl.obolibrary.org/obo/MP_0003147,Cochlear aplasia (HPO),absent cochlea (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001873,http://purl.obolibrary.org/obo/MP_0003179,Thrombocytopenia (HPO),thrombocytopenia (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0100240,http://purl.obolibrary.org/obo/MP_0003189,Synostosis of joints (HPO),fused joints (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000029,http://purl.obolibrary.org/obo/MP_0003205,Testicular atrophy (HPO),testicular atrophy (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002019,http://purl.obolibrary.org/obo/MP_0003267,Constipation (HPO),constipation (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0005214,http://purl.obolibrary.org/obo/MP_0003270,Intestinal obstruction (HPO),intestinal obstruction (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002247,http://purl.obolibrary.org/obo/MP_0003272,Duodenal atresia (HPO),duodenal atresia (MPO),lexical-logical
